APC
APC
FIP
APC
APC
APC
APC
FIP
FIP
APC
FIP/APC doublet
APC
APC
APC
Doublet
APC
FIP
APC
FIP
FIP
APC
APC
Macrophage
Macrophage
APC
FIP
FIP
APC
FIP
APC
FIP
APC
APC
APC
FIP
Committed preadipocytes
FIP/APC doublet
APC
FIP
Macrophage
FIP
APC
Macrophage
Committed preadipocytes
APC
Committed preadipocytes
APC
FIP
APC
FIP
APC
APC
APC
Committed preadipocytes
APC
APC
Macrophage
FIP
FIP
APC
FIP
APC
APC
FIP
Macrophage
APC
APC
APC
APC
APC
APC
APC
APC
APC
APC
Macrophage
Committed preadipocytes
APC
APC
FIP
Mesothelial
FIP
APC
Committed preadipocytes
FIP/APC doublet
APC
FIP
APC
APC
APC
Macrophage
APC
Macrophage
APC
FIP/APC doublet
APC
APC
APC
Committed preadipocytes
APC
APC
FIP
APC
Mesothelial
Macrophage
APC
FIP
Committed preadipocytes
APC
APC
APC
Pericyte
APC
FIP
Committed preadipocytes
Macrophage
FIP
Macrophage
FIP
FIP
Macrophage
Pericyte
APC
Macrophage
APC
APC
APC
FIP
Pericyte
APC
APC
APC
APC
Doublet
APC
APC
APC
FIP
Committed preadipocytes
APC
APC
FIP
APC
Macrophage
Committed preadipocytes
FIP
Committed preadipocytes
Doublet
FIP
Macrophage
APC
FIP
FIP
Committed preadipocytes
APC
FIP
APC
Doublet
APC
APC
APC
APC
FIP
FIP
Macrophage
APC
APC
FIP
FIP
FIP
APC
APC
FIP
APC
Macrophage
APC
FIP
FIP
FIP
APC
APC
APC
FIP
APC
APC
APC
Macrophage
Macrophage
APC
Macrophage
APC
Macrophage
Macrophage
FIP
FIP
FIP
APC
APC
FIP/APC doublet
APC
Macrophage
APC
Committed preadipocytes
APC
APC
Macrophage
APC
Doublet
Macrophage
Committed preadipocytes
Macrophage
Pericyte
Committed preadipocytes
Macrophage
Macrophage
APC
APC
APC
Macrophage
Mesothelial
APC
APC
Committed preadipocytes
APC
Mesothelial
APC
APC
APC
FIP
APC
APC
APC
FIP
APC
APC
APC
APC
APC
APC
APC
FIP
APC
APC
FIP
APC
APC
APC
APC
APC
Doublet
Committed preadipocytes
APC
Pericyte
APC
FIP
APC
FIP
FIP
APC
Macrophage
FIP
FIP
APC
APC
FIP
APC
FIP
FIP/APC doublet
APC
APC
APC
APC
APC
APC
Committed preadipocytes
APC
APC
Macrophage
APC
FIP
Doublet
Macrophage
Macrophage
APC
Macrophage
Committed preadipocytes
APC
Macrophage
FIP/APC doublet
APC
FIP
APC
APC
FIP
Pericyte
Macrophage
Macrophage
Macrophage
FIP
APC
APC
APC
APC
FIP
Macrophage
Mesothelial
APC
Pericyte
APC
FIP
FIP
FIP
APC
FIP/APC doublet
Committed preadipocytes
FIP
APC
APC
APC
APC
Mesothelial
FIP/APC doublet
FIP/APC doublet
APC
FIP
Committed preadipocytes
Macrophage
FIP
APC
APC
FIP
Committed preadipocytes
APC
FIP
Doublet
FIP
APC
APC
FIP
Macrophage
Mesothelial
FIP
FIP
APC
Committed preadipocytes
APC
FIP
APC
FIP
APC
FIP
APC
FIP
APC
Macrophage
Committed preadipocytes
Committed preadipocytes
APC
APC
Committed preadipocytes
APC
APC
APC
Doublet
Macrophage
Macrophage
APC
APC
APC
APC
APC
APC
APC
APC
APC
Committed preadipocytes
FIP
Doublet
APC
FIP
APC
APC
APC
APC
APC
APC
APC
FIP/APC doublet
APC
APC
APC
FIP
APC
APC
FIP
Mesothelial
APC
APC
Mesothelial
APC
APC
APC
APC
APC
APC
Committed preadipocytes
Mesothelial
FIP
Macrophage
FIP/APC doublet
Macrophage
Committed preadipocytes
FIP
Committed preadipocytes
APC
Mesothelial
FIP
APC
Committed preadipocytes
FIP/APC doublet
Pericyte
APC
APC
APC
Committed preadipocytes
APC
APC
FIP
APC
APC
APC
APC
APC
APC
APC
Committed preadipocytes
APC
Macrophage
APC
FIP
FIP
APC
Doublet
APC
APC
APC
FIP
APC
Macrophage
APC
APC
APC
APC
Macrophage
APC
APC
APC
APC
APC
APC
APC
APC
APC
APC
APC
Macrophage
FIP
APC
APC
Macrophage
APC
FIP/APC doublet
APC
Mesothelial
APC
FIP
FIP
APC
Doublet
APC
Committed preadipocytes
Mesothelial
APC
APC
APC
Committed preadipocytes
APC
APC
APC
APC
FIP/APC doublet
APC
APC
Macrophage
FIP
APC
Macrophage
Committed preadipocytes
APC
APC
APC
APC
APC
FIP
APC
Mesothelial
Mesothelial
APC
FIP
Macrophage
APC
APC
Macrophage
APC
APC
FIP
APC
Committed preadipocytes
APC
APC
APC
APC
Committed preadipocytes
Doublet
FIP
APC
Committed preadipocytes
Macrophage
Committed preadipocytes
Committed preadipocytes
APC
FIP/APC doublet
APC
FIP/APC doublet
Macrophage
Committed preadipocytes
APC
APC
Pericyte
FIP
FIP
APC
Macrophage
APC
FIP/APC doublet
Macrophage
APC
APC
FIP
APC
Committed preadipocytes
FIP
Pericyte
FIP
Committed preadipocytes
Macrophage
Committed preadipocytes
FIP
APC
FIP/APC doublet
APC
FIP
Committed preadipocytes
APC
APC
Committed preadipocytes
APC
APC
Doublet
APC
FIP
APC
FIP/APC doublet
APC
APC
Committed preadipocytes
APC
FIP
Macrophage
FIP/APC doublet
APC
APC
APC
APC
FIP
APC
APC
APC
APC
FIP
APC
Macrophage
Pericyte
FIP
APC
APC
FIP
APC
APC
Macrophage
APC
FIP
APC
FIP
FIP
APC
APC
APC
APC
Macrophage
APC
Macrophage
APC
Macrophage
APC
FIP
Macrophage
APC
APC
APC
APC
APC
APC
APC
APC
APC
FIP
APC
FIP
APC
Macrophage
APC
Macrophage
Committed preadipocytes
FIP
APC
APC
FIP
FIP
APC
Macrophage
Macrophage
Committed preadipocytes
Mesothelial
FIP
APC
FIP
APC
APC
APC
FIP
FIP
APC
APC
APC
Macrophage
APC
Macrophage
Doublet
Macrophage
APC
APC
FIP
APC
FIP/APC doublet
APC
APC
APC
FIP
APC
APC
FIP
APC
FIP/APC doublet
FIP
APC
APC
FIP/APC doublet
APC
APC
Macrophage
APC
Macrophage
APC
FIP
FIP
APC
APC
FIP
APC
APC
APC
APC
APC
Macrophage
APC
FIP
FIP
APC
APC
Committed preadipocytes
Committed preadipocytes
APC
FIP/APC doublet
APC
Macrophage
APC
Doublet
APC
APC
APC
FIP
Macrophage
APC
APC
Macrophage
APC
Mesothelial
APC
FIP
APC
APC
APC
Macrophage
APC
Committed preadipocytes
Pericyte
Macrophage
APC
Committed preadipocytes
APC
APC
APC
APC
APC
APC
FIP
Macrophage
APC
Macrophage
Macrophage
Committed preadipocytes
Committed preadipocytes
APC
APC
FIP
APC
APC
Committed preadipocytes
Macrophage
FIP
Macrophage
APC
APC
APC
Macrophage
FIP
APC
Committed preadipocytes
FIP
APC
APC
APC
FIP
Macrophage
APC
Mesothelial
APC
Pericyte
Doublet
FIP
Committed preadipocytes
Mesothelial
APC
Macrophage
APC
FIP
FIP
APC
FIP
APC
Committed preadipocytes
Mesothelial
FIP
FIP
Doublet
APC
FIP
Committed preadipocytes
FIP
APC
APC
APC
Macrophage
FIP
APC
APC
APC
APC
Committed preadipocytes
APC
FIP
Doublet
APC
APC
FIP
APC
Mesothelial
FIP
APC
APC
APC
APC
FIP
APC
APC
FIP
Doublet
FIP
APC
APC
APC
Macrophage
Mesothelial
APC
APC
APC
FIP/APC doublet
APC
APC
APC
Committed preadipocytes
APC
Macrophage
APC
Macrophage
FIP/APC doublet
Committed preadipocytes
FIP
APC
APC
APC
APC
FIP
FIP
APC
APC
Macrophage
APC
FIP
FIP
FIP
FIP
APC
APC
APC
Doublet
Mesothelial
APC
APC
APC
APC
APC
APC
Committed preadipocytes
APC
APC
APC
APC
APC
APC
FIP
Macrophage
APC
FIP
APC
Macrophage
FIP
Doublet
APC
APC
Committed preadipocytes
FIP
Committed preadipocytes
FIP/APC doublet
APC
APC
APC
APC
FIP/APC doublet
FIP
APC
APC
APC
FIP
FIP/APC doublet
Committed preadipocytes
APC
APC
FIP
Committed preadipocytes
Macrophage
Macrophage
APC
Committed preadipocytes
APC
APC
APC
FIP
Committed preadipocytes
Committed preadipocytes
FIP
Committed preadipocytes
APC
APC
APC
APC
APC
APC
FIP
FIP
Macrophage
APC
APC
APC
FIP
APC
Committed preadipocytes
APC
Committed preadipocytes
APC
FIP
APC
Mesothelial
APC
APC
Macrophage
Mesothelial
APC
APC
FIP
FIP
APC
Committed preadipocytes
FIP
APC
FIP
APC
APC
APC
APC
Macrophage
Macrophage
Macrophage
APC
FIP/APC doublet
APC
Committed preadipocytes
Macrophage
APC
FIP
APC
APC
APC
FIP
FIP
Pericyte
APC
Committed preadipocytes
Committed preadipocytes
Macrophage
FIP
FIP
Macrophage
APC
APC
Committed preadipocytes
FIP
APC
Macrophage
Committed preadipocytes
FIP/APC doublet
APC
FIP/APC doublet
FIP
APC
APC
FIP
APC
Macrophage
FIP
APC
FIP
APC
FIP
APC
APC
Committed preadipocytes
Committed preadipocytes
Macrophage
APC
Macrophage
APC
APC
FIP
Macrophage
APC
Committed preadipocytes
Macrophage
FIP
APC
APC
Macrophage
APC
APC
FIP
APC
FIP
APC
APC
APC
Macrophage
APC
Macrophage
Committed preadipocytes
APC
APC
APC
Doublet
FIP
FIP
APC
APC
FIP
Committed preadipocytes
APC
Committed preadipocytes
APC
APC
FIP
APC
Committed preadipocytes
APC
Macrophage
Mesothelial
Committed preadipocytes
APC
FIP
APC
APC
APC
APC
Pericyte
Macrophage
Committed preadipocytes
Committed preadipocytes
Macrophage
Committed preadipocytes
Macrophage
FIP
APC
FIP
APC
Macrophage
FIP
FIP
APC
Committed preadipocytes
Mesothelial
APC
APC
APC
APC
APC
APC
Macrophage
FIP/APC doublet
APC
FIP
APC
Macrophage
Pericyte
APC
FIP
FIP
FIP
FIP
APC
Doublet
APC
Committed preadipocytes
APC
APC
FIP
FIP
FIP
FIP
APC
FIP
APC
APC
FIP
APC
APC
FIP
FIP
APC
APC
Macrophage
FIP/APC doublet
FIP
APC
Macrophage
FIP
FIP
FIP/APC doublet
FIP
Committed preadipocytes
APC
FIP
APC
APC
Committed preadipocytes
APC
APC
Macrophage
APC
FIP
APC
APC
Macrophage
Macrophage
Committed preadipocytes
Pericyte
Committed preadipocytes
FIP
APC
FIP
FIP
APC
APC
APC
APC
APC
APC
FIP
Macrophage
APC
Pericyte
APC
Committed preadipocytes
APC
APC
APC
APC
APC
Committed preadipocytes
Mesothelial
FIP
FIP
Macrophage
Mesothelial
FIP
APC
APC
APC
APC
FIP
APC
APC
FIP
APC
APC
APC
APC
Macrophage
Macrophage
FIP
FIP
APC
Macrophage
APC
FIP
FIP/APC doublet
FIP
APC
Committed preadipocytes
FIP
APC
Committed preadipocytes
APC
Macrophage
FIP
Doublet
Macrophage
FIP/APC doublet
APC
APC
APC
APC
Pericyte
APC
FIP
APC
Macrophage
APC
APC
APC
APC
APC
APC
Committed preadipocytes
APC
Committed preadipocytes
FIP
Committed preadipocytes
APC
Pericyte
FIP
Mesothelial
APC
APC
Macrophage
APC
APC
Committed preadipocytes
APC
APC
APC
FIP/APC doublet
APC
Mesothelial
Macrophage
Macrophage
FIP
FIP
APC
APC
APC
APC
FIP
Macrophage
APC
APC
APC
Macrophage
APC
Pericyte
APC
Macrophage
APC
APC
Macrophage
FIP
APC
Committed preadipocytes
FIP
APC
APC
Macrophage
Mesothelial
Committed preadipocytes
Pericyte
Macrophage
FIP
APC
FIP
APC
APC
APC
FIP
APC
APC
APC
FIP
APC
Macrophage
APC
Committed preadipocytes
APC
FIP
FIP
APC
APC
FIP
FIP
APC
APC
APC
APC
APC
FIP
FIP
Macrophage
APC
FIP/APC doublet
APC
APC
Mesothelial
APC
Macrophage
APC
Macrophage
APC
APC
Mesothelial
APC
Macrophage
Committed preadipocytes
Macrophage
Macrophage
APC
Macrophage
APC
Macrophage
APC
FIP
Mesothelial
APC
Mesothelial
APC
APC
Pericyte
FIP
APC
FIP
APC
Doublet
FIP
APC
APC
APC
APC
FIP
Macrophage
FIP
FIP/APC doublet
Macrophage
APC
Macrophage
FIP
Mesothelial
APC
Committed preadipocytes
APC
APC
APC
Doublet
APC
Doublet
APC
APC
APC
Mesothelial
Committed preadipocytes
APC
Committed preadipocytes
Macrophage
FIP
APC
Mesothelial
Mesothelial
FIP
APC
APC
Committed preadipocytes
APC
APC
APC
APC
Macrophage
APC
APC
Macrophage
FIP
APC
